#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;
EVTDESC1500051;I have learned that [From.GetTitledName] has laid claim to one of my titles on the grounds of ancestral inheritance.;;;;;;;;;;;x;;;
EVTOPTA1500051;[From.GetSheHeCap] better not try anything!;;;;;;;;;;;x;;;
EVTDESC1901000;At the last meeting of the Princely Faction, many voices were raised against [Root.Liege.GetTitledFirstName]'s heavy-handed rule under the current crown laws. The whole faction has agreed to demand a reduction in crown authority from [Root.Liege.GetTitledFirstName], at the threat of war.;Lors de la dernière réunion de la faction féodale, de nombreuses voix se sont élevées contre [Root.Liege.GetTitledFirstName] considérant les règles du royaume trop contraignantes. La faction entière a décidé de demander une réduction de l'autorité de la couronne et menace de prendre les armes.;;;;;;;;;;;x;;
EVTOPTA1901000;Send the ultimatum!;Envoyer l'ultimatum !;;;;;;;;;;x;;;
EVTOPTA1901001;[Root.Liege.GetTitledFirstName] must bend to our demands;[Root.Liege.GetTitledFirstName] doit se plier à nos exigences;;;;;;;;;;x;;;
EVTDESC1901002;For too long, the crown has restricted our historic rights and liberties. The time has come to lower the Crown Authority! Submit to this demand peacefully or face the consequences. Rest assure that I have gathered others who are equally upset...\n\nSigned,\n[From.GetTitledName];Pendant trop longtemps, la couronne a restreint nos droits historiques et nos libertés. Le temps est venu de réduire l'Autorité royale! Soumettez-vous pacifiquement ou subissez-en les conséquences. Soyez assuré que nous sommes nombreux et déterminés ...\n\nSigné,\n[From.GetTitledName];;;;;;;;;;x;;;
EVTDESC1901004;[Root.Liege.GetTitledFirstName] has agreed to our demands and lowered crown authority in [Root.Liege.PrimaryTitle.GetName].;[Root.Liege.GetTitledFirstName] a accepté nos demandes et réduit l'autorité de la couronne dans [Root.Liege.PrimaryTitle.GetName].;;;;;;;;;;;x;;
EVTOPTA1901004;Wonderful;Fantastique !;Wonderful;;;;;;;;;;x;;
EVTDESC1007060;My co-conspirators have fabricated evidence of [Root.PlotTarget.GetTitledFirstName]'s blasphemous conduct and sheltering of heretics. The letter will be sent to [Root.PlotTarget.RelHead.GetTitledFirstName] who will be forced to excommunicate [Root.PlotTarget.GetHerHim].;Mes co-conspirateurs ont fabriqué des preuves démontrant la conduite blasphématoire de [Root.PlotTarget.GetTitledFirstName]qui abriterait des hérétiques. La lettre sera envoyée à [Root.PlotTarget.RelHead.GetTitledFirstName] qui sera forcé de l'excommunier.;My co-conspirators have fabricated evidence of [Root.PlotTarget.GetTitledFirstName]'s blasphemous conduct and sheltering of heretics. The letter will be sent to [Root.PlotTarget.RelHead.GetTitledFirstName] who will be forced to excommunicate [Root.PlotTarget.GetHerHim].;;;;;;;;;;;x;
EVTOPTA1007060;God will be my judge!;Dieu sera le seul juge !;God will be my judge!;;;;;;;;;;;x;
EVTOPTB1007060;Wait for a better opportunity;Attendons une meilleure opportunité;Wait for a better opportunity;;;;;;;;;;;x;
EVTDESC1007061;Word has reached me that [Root.RelHead.GetTitledFirstName] has had me excommunicated based on fabricated 'evidence' of blasphemy and heresy sent to [Root.RelHead.GetHerHim] in an anonymous letter.;[Root.RelHead.GetTitledFirstName] m'a excommunié en se basant sur une lettre anonyme contenant des «preuves» fabriquées, prouvant ma soi-disant hérésie.;Word has reached me that [Root.RelHead.GetTitledFirstName] has had me excommunicated based on fabricated 'evidence' of blasphemy and heresy sent to [Root.RelHead.GetHerHim] in an anonymous letter.;;;;;;;;;;;x;
EVTOPTA1007061;God preserve me from these lies!;Dieu, protège-moi de ces menteurs par pitié !;God preserve me from these lies!;;;;;;;;;;;x;
EVTDESC1007062;[From.RelHead.GetTitledFirstName] was completely fooled by the fabricated evidence of [From.GetTitledFirstName]'s heresy. [From.GetTitledFirstName] has been excommunicated and interdict has been placed on [From.GetHerHis] lands.;[From.RelHead.GetTitledFirstName] a été complètement dupé par les preuves fabriquées prouvant l'hérésie de [From.GetTitledFirstName]. [From.GetTitledFirstName] a été excommunié et un interdit a été prononcé sur ses terres.;[From.RelHead.GetTitledFirstName] was completely fooled by the fabricated evidence of [From.GetTitledFirstName]'s heresy. [From.GetTitledFirstName] has been excommunicated and interdict has been placed on [From.GetHerHis] lands.;;;;;;;;;;;x;
EVTOPTA1007062;It was the will of God!;C'est la volonté de Dieu !;It was the will of God!;;;;;;;;;;;x;
EVTDESC1007064;Word has reached me that [Root.RelHead.GetTitledFirstName] has received fabricated 'evidence' of blasphemy and heresy sent to [Root.RelHead.GetHerHim] in an anonymous letter. Fortunately, [Root.RelHead.GetSheHe] dismissed it as the slanderous lie it is.;[Root.RelHead.GetTitledFirstName] a recu une lettre anonyme contenant des «preuves» fabriquées, prouvant ma soi-disant hérésie. Heureusement, [Root.RelHead.GetSheHe] a rejeté ces accusations diffamatoires;Word has reached me that [Root.RelHead.GetTitledFirstName] has received fabricated 'evidence' of blasphemy and heresy sent to [Root.RelHead.GetHerHim] in an anonymous letter. Fortunately, [Root.RelHead.GetSheHe] dismissed it as the slanderous lie it is.;;;;;;;;;;;x;
EVTOPTA1007064;God looks after the faithful;Dieu garde ses fidèles;God looks after the faithful;;;;;;;;;;;x;
EVTDESC1007065;[From.RelHead.GetTitledFirstName] refused to believe the fabricated evidence of [From.GetTitledFirstName]'s heresy. Although the scheme has failed, at least there is no evidence of my involvement.;[From.RelHead.GetTitledFirstName] a refusé de croire les preuves fabriquées démontrant l'hérésie de [From.GetTitledFirstName]. Bien que le plan n'ai pas fonctionné, il n'existe aucune preuve de mon implication.;[From.RelHead.GetTitledFirstName] refused to believe the fabricated evidence of [From.GetTitledFirstName]'s heresy. Although the scheme has failed, at least there is no evidence of my involvement.;;;;;;;;;;;x;
EVTOPTA1007065;Ok;Cela aurait pu être pire ...;Ok;;;;;;;;;;;x;
EVTDESC1007067;Word has reached me that [Root.RelHead.GetTitledFirstName] has received fabricated 'evidence' of blasphemy and heresy sent to [Root.RelHead.GetHerHim] in an anonymous letter. However, [Root.RelHead.GetSheHe] not only refused to believe it, but had the messenger questioned until he revealed the sender of the letter.;[Root.RelHead.GetTitledFirstName] a recu une lettre anonyme contenant des «preuves» fabriquées, prouvant ma soi-disant hérésie. Heureusement, [Root.RelHead.GetSheHe]a rejeté ces accusations diffamatoires et a interrogé le messager jusqu’à ce qu'il révèle son employeur.;Word has reached me that [Root.RelHead.GetTitledFirstName] has received fabricated 'evidence' of blasphemy and heresy sent to [Root.RelHead.GetHerHim] in an anonymous letter. However, [Root.RelHead.GetSheHe] not only refused to believe it, but had the messenger questioned until he revealed the sender of the letter.;;;;;;;;;;;x;
EVTOPTA1007067;It was sent by [From.GetTitledFirstName]!;La lettre a été envoyé par [From.GetTitledFirstName]!;It was sent by [From.GetTitledFirstName]!;;;;;;;;;;;x;
EVTDESC1007068;[From.RelHead.GetTitledFirstName] refused to believe the fabricated evidence of [From.GetTitledFirstName]'s heresy. What's worse, [From.RelHead.GetSheHe] had the messenger questioned and found out that I sent it! I have been censured for my 'unseemly scheming' and [From.GetTitledFirstName] knows that I tried to have [From.GetHerHim] excommunicated.;"[From.RelHead.GetTitledFirstName] a refusé de croire les preuves fabriquées démontrant l 'hérésie de [From.GetTitledFirstName]. Malheureusement le messager a révélé mon nom, j'ai été censuré pour ""propos blasphématoires"" et maintenant [From.GetTitledFirstName] sait que j'ai essayé de [From.GetHerHim] faire excommunier.";[From.RelHead.GetTitledFirstName] refused to believe the fabricated evidence of [From.GetTitledFirstName]'s heresy. What's worse, [From.RelHead.GetSheHe] had the messenger questioned and found out that I sent it! I have been censured for my 'unseemly scheming' and [From.GetTitledFirstName] knows that I tried to have [From.GetHerHim] excommunicated.;;;;;;;;;;;x;
EVTOPTA1007068;This will not help my reputation...;Cela ne va pas ameliorer ma réputation ...;This will not help my reputation...;;;;;;;;;;;x;
EVTDESC1007070;My co-conspirators have fabricated evidence that [Root.PlotTarget.GetTitledFirstName] is planning a revolt against me. I will circulate the evidence among my vassals so that they will support my actions against the 'traitor'.;Mes co-conspirateurs ont fabriqué des preuves que [Root.PlotTarget.GetTitledFirstName] prépare une révolte contre moi. Je vais faire circuler les éléments de preuve parmi mes vassaux pour qu'ils appuient mes actions contre ce «traître».;My co-conspirators have fabricated evidence that [Root.PlotTarget.GetTitledFirstName] is planning a revolt against me. I will circulate the evidence among my vassals so that they will support my actions against the 'traitor'.;;;;;;;;;;;x;
EVTOPTA1007070;I will see [Root.PlotTarget.GetHerHim] disgraced!;[Root.PlotTarget.GetSheHe] tombera en disgrâce !;I will see [Root.PlotTarget.GetHerHim] disgraced!;;;;;;;;;;;x;
EVTOPTB1007070;Wait for a better opportunity;Attendons une meilleure opportunité;Wait for a better opportunity;;;;;;;;;;;x;
EVTDESC1007071;Word has reached me that documents indicting me in a plan to revolt against [Root.Liege.GetTitledFirstName] have been circulating through the realm. Though the evidence is obviously a forgery, it seems almost everyone in the realm has been fooled by it, and I fear I am about to be arrested.;Des documents compromettant m'accusant de traitrise contre [Root.Liege.GetTitledFirstName] ont circulé à travers le royaume. Bien que ces preuves soient fabriquées, il semble que cela été dupé presque tout le monde dans le royaume, et je crains que le jour de mon arrestation approche.;Word has reached me that documents indicting me in a plan to revolt against [Root.Liege.GetTitledFirstName] have been circulating through the realm. Though the evidence is obviously a forgery, it seems almost everyone in the realm has been fooled by it, and I fear I am about to be arrested.;;;;;;;;;;;x;
EVTOPTA1007071;Who could have done such a thing?!;Qui aurait pu faire une chose pareille ?!;Who could have done such a thing?!;;;;;;;;;;;x;
EVTDESC1007072;My vassals were completely fooled by the fabricated evidence of [From.GetTitledFirstName]'s treason. I am now free to act against [From.GetHerHim].;Mes vassaux ont été complètement dupé par les preuves fabriquées prouvant la trahison de [From.GetTitledFirstName]. Je suis maintenant libre d'agir contre [From.GetHerHim].;My vassals were completely fooled by the fabricated evidence of [From.GetTitledFirstName]'s treason. I am now free to act against [From.GetHerHim].;;;;;;;;;;;x;
EVTOPTA1007072;Excellent!;Excellent!;Excellent!;;;;;;;;;;;x;
EVTDESC1007074;Word has reached me that documents indicting me in a plan to revolt against [Root.Liege.GetTitledFirstName] have been circulating through the realm. Fortunately most of the lords of the realm have dismissed it as the forgery it is.;Des documents compromettant m'accusant de traitrise contre [Root.Liege.GetTitledFirstName] ont circulé à travers le royaume. Heureusement, devant la grossièreté de ces soi-disant preuves, la plupart des seigneurs du royaume les ont rejetées.;Word has reached me that documents indicting me in a plan to revolt against [Root.Liege.GetTitledFirstName] have been circulating through the realm. Fortunately most of the lords of the realm have dismissed it as the forgery it is.;;;;;;;;;;;x;
EVTOPTA1007074;I wonder who was behind it...;Je me demande qui était derrière tout ça ...;I wonder who was behind it...;;;;;;;;;;;x;
EVTDESC1007075;My vassals refused to believe the fabricated evidence of [From.GetTitledFirstName]'s treason. Although the scheme has failed, at least there is no evidence of my involvement.;Mes vassaux ont refusé de croire les preuves fabriquées démontrant la traîtrise de [From.GetTitledFirstName]. Bien que le plan n'ai pas fonctionné, aucune preuve ne révèle mon implication.;My vassals refused to believe the fabricated evidence of [From.GetTitledFirstName]'s treason. Although the scheme has failed, at least there is no evidence of my involvement.;;;;;;;;;;;x;
EVTOPTA1007075;It could have been worse...;Cela aurait pu être pire ...;It could have been worse...;;;;;;;;;;;x;
EVTDESC1007077;Word has reached me that documents indicting me in a plan to revolt against [Root.Liege.GetTitledFirstName] have been circulating through the realm. One of the forger's agents was caught while handing out the forgeries on my lands, and questioning revealed him to be working for [Root.Liege.GetTitledFirstName].;Des documents compromettant m'accusant de traitrise contre [Root.Liege.GetTitledFirstName] ont circulé à travers le royaume. Un des agents du faussaire a été pris en distribuant ces tracts fallacieux sur mes terres et l'interrogatoire a révélé qu'il travaillait pour [Root.Liege.GetTitledFirstName].;Word has reached me that documents indicting me in a plan to revolt against [Root.Liege.GetTitledFirstName] have been circulating through the realm. One of the forger's agents was caught while handing out the forgeries on my lands, and questioning revealed him to be working for [Root.Liege.GetTitledFirstName].;;;;;;;;;;;x;
EVTOPTA1007077;The bastard!;Le vil pourceau !;The bastard!;;;;;;;;;;;x;
EVTDESC1007078;My vassals refused to believe the fabricated evidence of [From.GetTitledFirstName]'s treason. What's worse, one of my agents was caught and questioned while circulating the forgeries, and my involvement has been revealed to all my vassals.;Mes vassaux refusé de croire les preuves fabriquées démontrant la traîtrise de [From.GetTitledFirstName]. Pire, un de mes agents a été capturé et interrogé pendant qu'il distribuait les faux documents et mon implication a été révélé à tous mes vassaux.;My vassals refused to believe the fabricated evidence of [From.GetTitledFirstName]'s treason. What's worse, one of my agents was caught and questioned while circulating the forgeries, and my involvement has been revealed to all my vassals.;;;;;;;;;;;x;
EVTOPTA1007078;My reputation is ruined!;Ma réputation est fichue !;My reputation is ruined!;;;;;;;;;;;x;
EVTDESC110060;I am dying, but my heir will continue the battle and bring this civil war to a successful conclusion.;Je meurs, mais mon héritier continuera la lutte et pacifiera notre pays déchiré par la guerre civile.;I am dying, but my heir will continue the battle and bring this civil war to a successful conclusion.;;;;;;;;;;;x;
EVTOPTA110060;I pass the torch;Je passe le relais;I pass the torch;;;;;;;;;;;x;
EVTDESC110061;[From.GetTitledFirstName] has passed away and I have pledged my support to [From.GetHerHis] successor, [Root.Liege.GetTitledFirstName].;[From.GetTitledFirstName] est décédé et j'ai promis mon soutien à son successeur, [Root.Liege.GetTitledFirstName].;[From.GetTitledFirstName] has passed away and I have pledged my support to [From.GetHerHis] successor, [Root.Liege.GetTitledFirstName].;;;;;;;;;;;x;
EVTDESC210037;[From.GetTitledName] has taken advantage of the chaos of the civil war to declare independence.;[From.GetTitledName] a profité du chaos de la guerre civile pour déclarer son indépendance.;[From.GetTitledName] has taken advantage of the chaos of the civil war to declare independence.;;;;;;;;;;;x;
EVTOPTA210037;Traitor!;Ignoble traître !;Traitor!;;;;;;;;;;;x;
EVTDESC3084;Upholding the virtue of Charity means to bear wrongs patiently. There are some people who dislike me personally and wish me bad luck, but I forgive them.;Faire preuve de charité signifie aussi de prendre sur soi. Il y a des gens qui me détestent personnellement et souhaite ma chute, mais je leur pardonne.;Upholding the virtue of Charity means to bear wrongs patiently. There are some people who dislike me personally and wish me bad luck, but I forgive them.;;;;;;;;;;;x;
EVTDESC210021;To [Root.GetTitledFirstName] from [From.GetTitledFirstName]\n\nI am shocked and appalled to hear of the rebellion of the treacherous [FromFrom.GetTitledFirstName]. My forces are of course at your disposal, but as the just and benevolent [Root.PrimaryTitle.GetRulerTitle] that I know you to be, I am certain that you will not mind first settling the small territorial dispute that exists between us so that we may stand united on the battlefield, untroubled by such trifling matters.;Pour [Root.GetTitledFirstName] de la part de [From.GetTitledFirstName]\n\nJe suis choqué et consterné par la rébellion des perfides [FromFrom.GetTitledFirstName]. Mes forces sont bien sûr à votre disposition et dans votre infinie bonté j’espère  que vous ne me tiendrez pas rigueur du léger diffèrent territorial qui nous oppose.  Que nous pourrons ainsi être unis sur le champ de bataille sans être troublé par ces broutilles, pour le bien du royaume.;To [Root.GetTitledFirstName] from [From.GetTitledFirstName]\n\nI am shocked and appalled to hear of the rebellion of the treacherous [FromFrom.GetTitledFirstName]. My forces are of course at your disposal, but as the just and benevolent [Root.PrimaryTitle.GetRulerTitle] that I know you to be, I am certain that you will not mind first settling the small territorial dispute that exists between us so that we may stand united on the battlefield, untroubled by such trifling matters.;;;;;;;;;;;;x
EVTOPTA210021;Accept [From.GetHerHis] demands;J'accepte sa demande;Accept [From.GetHerHis] demands;;;;;;;;;;;x;
EVTOPTB210021;I will not be blackmailed;Je ne vais pas céder au chantage;I will not be blackmailed;;;;;;;;;;;x;
EVTTOOLTIP210021;A contested title will be demanded from [Root.Liege.GetTitledFirstName] in exchange for your support;Un titre contesté sera exigé de [Root.Liege.GetTitledFirstName] en échange de votre soutien;A contested title will be demanded from [Root.Liege.GetTitledFirstName] in exchange for your support;;;;;;;;;;;;x
EVTDESC210022;To [Root.GetTitledFirstName] from [From.GetTitledFirstName]\n\nI accept your outrageous demands, but know that your treacherous opportunism in my time of need will not be forgotten.;Pour [Root.GetTitledFirstName] de la part de [From.GetTitledFirstName]\n\nJ'accepte vos exigences scandaleuses, mais sachez que votre opportunisme ne sera pas oublié et qu'un jour il faudra répondre de cette traîtrise.;To [Root.GetTitledFirstName] from [From.GetTitledFirstName]\n\nI accept your outrageous demands, but know that your treacherous opportunism in my time of need will not be forgotten.;;;;;;;;;;;;x
EVTOPTA210022;Excellent!;Excellent!;Excellent!;;;;;;;;;;;x;
EVTDESC210023;To [Root.GetTitledFirstName] from [From.GetTitledFirstName]\n\nI refuse to bow to your veiled threats. You have no rights to the title you claim, and if you choose to side with the rebels you will hang with all the other traitors.;Pour [Root.GetTitledFirstName] de la part de [From.GetTitledFirstName]\n\nJe refuse de me plier à votre chantage. Vous n'avez pas droit au titre que vous revendiquez, et si vous choisissez de prendre parti pour les rebelles vous mourrez avec tous les autres traîtres.;To [Root.GetTitledFirstName] from [From.GetTitledFirstName]\n\nI refuse to bow to your veiled threats. You have no rights to the title you claim, and if you choose to side with the rebels you will hang with all the other traitors.;;;;;;;;;;;;x
EVTOPTA210023;[From.GetHeSheCap] will regret this!;[From.GetHeSheCap] va le regretter !;[From.GetHeSheCap] will regret this!;;;;;;;;;;;x;
EVTOPTB210023;Oh well, it was worth a try;Eh bien, ça valait le coup d'essayer;Oh well, it was worth a try;;;;;;;;;;;x;
EVTDESC2010030;The civil war is over and we have won. My loyal supporters are now eagerly expecting the rewards due for their military service. How should I reward them?;La guerre civile est terminée et nous avons gagné. Mes fidèles amis attendent maintenant avec impatience la récompense qui leur est due pour leur soutien militaire. Comment dois-je les récompenser ?;The civil war is over and we have won. My loyal supporters are now eagerly expecting the rewards due for their military service. How should I reward them?;;;;;;;;;;;x;
EVTOPTA2010030;They will be granted tax privileges;Il leur sera accordé des privilèges fiscaux.;They will be granted tax privileges;;;;;;;;;;;x;
EVTOPTB2010030;They shall have the full honor of our victory;Ils auront l'honneur de notre victoire complète;They shall have the full honor of our victory;;;;;;;;;;;x;
EVTOPTC2010030;They will get... nothing!;Ils n'obtiendront rien, maudit rapaces !;They will get... nothing!;;;;;;;;;;;x;
EVTDESC2010031;[From.GetTitledFirstName] has granted [From.GetHerHis] loyal supporters tax privileges at the expense of the other lords of the realm such as myself.;[From.GetTitledFirstName] a accordé  des privilèges fiscaux à ses loyaux partisans aux dépens des autres seigneurs moins investis, tel que moi.;[From.GetTitledFirstName] has granted [From.GetHerHis] loyal supporters tax privileges at the expense of the other lords of the realm such as myself.;;;;;;;;;;;x;
EVTOPTA2010031;Argh!;Malédiction !;Argh!;;;;;;;;;;;x;
EVTDESC2010032;[From.GetTitledFirstName] has granted me tax privileges as a reward for my loyal service during the civil war.;[From.GetTitledFirstName] m'a accordé des avantages fiscaux afin de récompenser mes loyaux services lors de la guerre civile.;[From.GetTitledFirstName] has granted me tax privileges as a reward for my loyal service during the civil war.;;;;;;;;;;;x;
EVTOPTA2010032;Excellent!;Excellent !;Excellent!;;;;;;;;;;;x;
EVTDESC2010033;[From.GetTitledFirstName] has granted [From.GetHerHis] loyal supporters glory and honor at the expense of the other lords of the realm such as myself.;[From.GetTitledFirstName] a accordé gloire et honneur à ses loyaux partisans aux dépens des autres seigneurs moin investis tel que moi.;[From.GetTitledFirstName] has granted [From.GetHerHis] loyal supporters glory and honor at the expense of the other lords of the realm such as myself.;;;;;;;;;;;x;
EVTOPTA2010033;Argh!;Malédiction !;Argh!;;;;;;;;;;;x;
EVTDESC2010034;[From.GetTitledFirstName] has granted me glory and honor as a reward for my loyal service during the civil war.;[From.GetTitledFirstName] m'a accordé gloire et honneur afin de récompenser mes loyaux services lors de la guerre civile.;[From.GetTitledFirstName] has granted me glory and honor as a reward for my loyal service during the civil war.;;;;;;;;;;;x;
EVTOPTA2010034;Excellent!;Excellent !;Excellent!;;;;;;;;;;;x;
EVTDESC2010035;[From.GetTitledFirstName] has reneged on [From.GetHerHis] promises during the civil war and refused to reward his loyal supporters.;[From.GetTitledFirstName] est revenu sur les promesses faites pendant la guerre civile et a refusé de récompenser ses partisants.;[From.GetTitledFirstName] has reneged on [From.GetHerHis] promises during the civil war and refused to reward his loyal supporters.;;;;;;;;;;;x;
EVTOPTA2010035;Treachery!;Traîtrise !;Treachery!;;;;;;;;;;;x;
TOARMS;To arms!!;Aux armes !;;;;;;;;;;;x;;
EVTULTIMATUMREJECTED;Your shameful attempt at blackmail has not succeeded. No matter how many corrupted souls you have enticed to help carry out your plan I will not give in without a fight. I'd rather die defending what is rightfully mine!\n\nSigned,\n[From.GetTitledName];Votre tentative de chantage honteux n'a pas réussi. Peu importe combien d'âmes corrompues vous ont aidé à réaliser votre stratagème, je ne céderai pas sans combattre. Je préfère mourir en défendant ce qui est légitimement mien! \n\nSigné,\n[From.GetTitledName];;;;;;;;;;;x;;
EVTULTIMATUMREJECTEDOPTA;Then it is war!;Alors c'est la guerre !;;;;;;;;;;;x;;
EVTTOOLTIPLETTER;Receives a letter with my reply;Reçoit ma réponse;;;;;;;;;;x;;;
EVTTOOLTIPULTIMATUM;Receives an ultimatum;Reçoit un ultimatum;;;;;;;;;;x;;;
EVTTOOLTIPDEMAND;Receives our demands;Reçoit nos demandes;;;;;;;;;;x;;;
EVTTOOLTIPGIFT;Receives a letter with the good news;Reçoit une lettre avec les bonnes nouvelles;;;;;;;;;;x;;;
EVTULTIMATUMNO;I will not be blackmailed;Je ne vais pas céder au chantage;;;;;;;;;;x;;;
EVTULTIMATUMYES;I guess I have no choice...;Je suppose que je n'ai pas le choix ...;;;;;;;;;;x;;;
EVTDEMANDYES;Accept their rightful request;Accepter leur demande légitime;;;;;;;;;;x;;;
EVTDEMANDNO;Refuse this outrageous demand;Refuser cette demande outrageuse;;;;;;;;;;x;;;
*;;;;;;;;;;;;;;x;
