#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
ca_maghreb_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;Fortifications - Sentry Towers;;Fortifications - Sentry Towers;;;;;;;;;
ca_maghreb_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;Fortifications - Mounted Patrols;;Fortifications - Mounted Patrols;;;;;;;;;
ca_maghreb_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;Fortifications - Sally Ports;;Fortifications - Sally Ports;;;;;;;;;
ca_maghreb_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;Fortifications - Raiding Parties;;Fortifications - Raiding Parties;;;;;;;;;
ca_maghreb_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;Fortifications - Large Raiding Parties;;Fortifications - Large Raiding Parties;;;;;;;;;
ca_ngerman_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement;Army - Small Barracks;;Army - Small Barracks;;;;;;;;;
ca_ngerman_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;Army - Medium Barracks;;Army - Medium Barracks;;;;;;;;;
ca_ngerman_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;Army - Large Barracks;;Army - Large Barracks;;;;;;;;;
ca_ngerman_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;Army - Huge Barracks;;Army - Huge Barracks;;;;;;;;;
ca_ngerman_army_barracks_5;Army - Royal Barracks;Armée-Caserne;Army - Royal Barracks;;Army - Royal Barracks;;;;;;;;;
ca_ngerman_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;Army - Basic Drill Yard;;Army - Basic Drill Yard;;;;;;;;;
ca_ngerman_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;Army - Small Drill Yard;;Army - Small Drill Yard;;;;;;;;;
ca_ngerman_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;Army - Medium Drill Yard;;Army - Medium Drill Yard;;;;;;;;;
ca_ngerman_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;Army - Large Drill Yard;;Army - Large Drill Yard;;;;;;;;;
ca_ngerman_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;Army - Massive Drill Yard;;Army - Massive Drill Yard;;;;;;;;;
ca_ngerman_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;Econ - Sparse Feudal Estates;;Econ - Sparse Feudal Estates;;;;;;;;;
ca_ngerman_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;Econ - Meager Feudal Estates;;Econ - Meager Feudal Estates;;;;;;;;;
ca_ngerman_econ_feudal_3;Econ - Medium Feudal Estates;Fief;Econ - Medium Feudal Estates;;Econ - Medium Feudal Estates;;;;;;;;;
ca_ngerman_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;Econ - Considerable Feudal Estates;;Econ - Considerable Feudal Estates;;;;;;;;;
ca_ngerman_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;Econ - Extensive Feudal Estates;;Econ - Extensive Feudal Estates;;;;;;;;;
ca_ngerman_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;Econ - Peasant Farmland;;Econ - Peasant Farmland;;;;;;;;;
ca_ngerman_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;Econ - Growing Peasant Farmland;;Econ - Growing Peasant Farmland;;;;;;;;;
ca_ngerman_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;Econ - Flourishing Peasant Farmland;;Econ - Flourishing Peasant Farmland;;;;;;;;;
ca_ngerman_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;Econ - Rich Peasant Farmland;;Econ - Rich Peasant Farmland;;;;;;;;;
ca_ngerman_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;Econ - Abundant Peasant Farmland;;Econ - Abundant Peasant Farmland;;;;;;;;;
ca_ngerman_econ_raiding_1;Econ - Small Raiding Parties;Petites Bandes de Pillards;Econ - Small Raiding Parties;;Econ - Small Raiding Parties;;;;;;;;;
ca_ngerman_econ_raiding_2;Econ - Raiding Parties;Bandes de Pillards;Econ - Raiding Parties;;Econ - Raiding Parties;;;;;;;;;
ca_ngerman_econ_raiding_3;Econ - Small Warrior Hall;Petit Hall des Guerriers;Econ - Small Warrior Hall;;Econ - Small Warrior Hall;;;;;;;;;
ca_ngerman_econ_raiding_4;Econ - Warrior Hall;Hall des Guerriers;Econ - Warrior Hall;;Econ - Warrior Hall;;;;;;;;;
ca_ngerman_econ_raiding_5;Econ - Large Warrior Hall;Grand Hall des Guerriers;Econ - Large Warrior Hall;;Econ - Large Warrior Hall;;;;;;;;;
ca_ngerman_econ_town_1;Econ - Tiny Castle Town;Hameau;Econ - Tiny Castle Town;;Econ - Tiny Castle Town;;;;;;;;;
ca_ngerman_econ_town_2;Econ - Small Castle Town;Petit Village;Econ - Small Castle Town;;Econ - Small Castle Town;;;;;;;;;
ca_ngerman_econ_town_3;Econ - Medium Castle Town;Village;Econ - Medium Castle Town;;Econ - Medium Castle Town;;;;;;;;;
ca_ngerman_econ_town_4;Econ - Large Castle Town;Bourgade;Econ - Large Castle Town;;Econ - Large Castle Town;;;;;;;;;
ca_ngerman_econ_town_5;Econ - Bustling Castle Town;Bourg;Econ - Bustling Castle Town;;Econ - Bustling Castle Town;;;;;;;;;
ca_ngerman_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;Econ - Small Trading Post;;Econ - Small Trading Post;;;;;;;;;
ca_ngerman_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;Econ - Large Trading Post;;Econ - Large Trading Post;;;;;;;;;
ca_ngerman_econ_trade_3;Econ - Trade Caravans;Caravanes;Econ - Trade Caravans;;Econ - Trade Caravans;;;;;;;;;
ca_ngerman_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;Econ - Merchant Guilds;;Econ - Merchant Guilds;;;;;;;;;
ca_ngerman_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;Econ - Massive Trade Marketplace;;Econ - Massive Trade Marketplace;;;;;;;;;
ca_ngerman_fort_def_1;Fortifications - Moat;Fortifications-Motte;Fortifications - Moat;;Fortifications - Moat;;;;;;;;;
ca_ngerman_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;Fortifications - Firing Slits;;Fortifications - Firing Slits;;;;;;;;;
ca_ngerman_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;Fortifications - Reinforced Walls;;Fortifications - Reinforced Walls;;;;;;;;;
ca_ngerman_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;Fortifications - Rounded Enflilade Towers;;Fortifications - Rounded Enflilade Towers;;;;;;;;;
ca_ngerman_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;Fortifications - Secondary Inner Wall;;Fortifications - Secondary Inner Wall;;;;;;;;;
ca_ngerman_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;Fortifications - Sentry Towers;;Fortifications - Sentry Towers;;;;;;;;;
ca_ngerman_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;Fortifications - Mounted Patrols;;Fortifications - Mounted Patrols;;;;;;;;;
ca_ngerman_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;Fortifications - Sally Ports;;Fortifications - Sally Ports;;;;;;;;;
ca_ngerman_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;Fortifications - Raiding Parties;;Fortifications - Raiding Parties;;;;;;;;;
ca_ngerman_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;Fortifications - Large Raiding Parties;;Fortifications - Large Raiding Parties;;;;;;;;;
ca_order_house;Order House;Maison de l'Ordre;Ordenshaus;;Order House;;;;;;;x;;
ca_persian_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement;Army - Small Barracks;;Army - Small Barracks;;;;;;;;;
ca_persian_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;Army - Medium Barracks;;Army - Medium Barracks;;;;;;;;;
ca_persian_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;Army - Large Barracks;;Army - Large Barracks;;;;;;;;;
ca_persian_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;Army - Huge Barracks;;Army - Huge Barracks;;;;;;;;;
ca_persian_army_barracks_5;Army - Royal Barracks;Armée-Caserne;Army - Royal Barracks;;Army - Royal Barracks;;;;;;;;;
ca_persian_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;Army - Basic Drill Yard;;Army - Basic Drill Yard;;;;;;;;;
ca_persian_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;Army - Small Drill Yard;;Army - Small Drill Yard;;;;;;;;;
ca_persian_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;Army - Medium Drill Yard;;Army - Medium Drill Yard;;;;;;;;;
ca_persian_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;Army - Large Drill Yard;;Army - Large Drill Yard;;;;;;;;;
ca_persian_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;Army - Massive Drill Yard;;Army - Massive Drill Yard;;;;;;;;;
ca_persian_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;Econ - Sparse Feudal Estates;;Econ - Sparse Feudal Estates;;;;;;;;;
ca_persian_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;Econ - Meager Feudal Estates;;Econ - Meager Feudal Estates;;;;;;;;;
ca_persian_econ_feudal_3;Econ - Medium Feudal Estates;Fief;Econ - Medium Feudal Estates;;Econ - Medium Feudal Estates;;;;;;;;;
ca_persian_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;Econ - Considerable Feudal Estates;;Econ - Considerable Feudal Estates;;;;;;;;;
ca_persian_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;Econ - Extensive Feudal Estates;;Econ - Extensive Feudal Estates;;;;;;;;;
ca_persian_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;Econ - Peasant Farmland;;Econ - Peasant Farmland;;;;;;;;;
ca_persian_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;Econ - Growing Peasant Farmland;;Econ - Growing Peasant Farmland;;;;;;;;;
ca_persian_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;Econ - Flourishing Peasant Farmland;;Econ - Flourishing Peasant Farmland;;;;;;;;;
ca_persian_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;Econ - Rich Peasant Farmland;;Econ - Rich Peasant Farmland;;;;;;;;;
ca_persian_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;Econ - Abundant Peasant Farmland;;Econ - Abundant Peasant Farmland;;;;;;;;;
ca_persian_econ_town_1;Econ - Tiny Castle Town;Hameau;Econ - Tiny Castle Town;;Econ - Tiny Castle Town;;;;;;;;;
ca_persian_econ_town_2;Econ - Small Castle Town;Petit Village;Econ - Small Castle Town;;Econ - Small Castle Town;;;;;;;;;
ca_persian_econ_town_3;Econ - Medium Castle Town;Village;Econ - Medium Castle Town;;Econ - Medium Castle Town;;;;;;;;;
ca_persian_econ_town_4;Econ - Large Castle Town;Bourgade;Econ - Large Castle Town;;Econ - Large Castle Town;;;;;;;;;
ca_persian_econ_town_5;Econ - Bustling Castle Town;Bourg;Econ - Bustling Castle Town;;Econ - Bustling Castle Town;;;;;;;;;
ca_persian_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;Econ - Small Trading Post;;Econ - Small Trading Post;;;;;;;;;
ca_persian_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;Econ - Large Trading Post;;Econ - Large Trading Post;;;;;;;;;
ca_persian_econ_trade_3;Econ - Trade Caravans;Caravanes;Econ - Trade Caravans;;Econ - Trade Caravans;;;;;;;;;
ca_persian_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;Econ - Merchant Guilds;;Econ - Merchant Guilds;;;;;;;;;
ca_persian_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;Econ - Massive Trade Marketplace;;Econ - Massive Trade Marketplace;;;;;;;;;
ca_persian_fort_def_1;Fortifications - Moat;Fortifications-Motte;Fortifications - Moat;;Fortifications - Moat;;;;;;;;;
ca_persian_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;Fortifications - Firing Slits;;Fortifications - Firing Slits;;;;;;;;;
ca_persian_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;Fortifications - Reinforced Walls;;Fortifications - Reinforced Walls;;;;;;;;;
ca_persian_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;Fortifications - Rounded Enflilade Towers;;Fortifications - Rounded Enflilade Towers;;;;;;;;;
ca_persian_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;Fortifications - Secondary Inner Wall;;Fortifications - Secondary Inner Wall;;;;;;;;;
ca_persian_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;Fortifications - Sentry Towers;;Fortifications - Sentry Towers;;;;;;;;;
ca_persian_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;Fortifications - Mounted Patrols;;Fortifications - Mounted Patrols;;;;;;;;;
ca_persian_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;Fortifications - Sally Ports;;Fortifications - Sally Ports;;;;;;;;;
ca_persian_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;Fortifications - Raiding Parties;;Fortifications - Raiding Parties;;;;;;;;;
ca_persian_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;Fortifications - Large Raiding Parties;;Fortifications - Large Raiding Parties;;;;;;;;;
ca_polish_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement;Army - Small Barracks;;Army - Small Barracks;;;;;;;;;
ca_polish_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;Army - Medium Barracks;;Army - Medium Barracks;;;;;;;;;
ca_polish_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;Army - Large Barracks;;Army - Large Barracks;;;;;;;;;
ca_polish_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;Army - Huge Barracks;;Army - Huge Barracks;;;;;;;;;
ca_polish_army_barracks_5;Army - Royal Barracks;Armée-Caserne;Army - Royal Barracks;;Army - Royal Barracks;;;;;;;;;
ca_polish_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;Army - Basic Drill Yard;;Army - Basic Drill Yard;;;;;;;;;
ca_polish_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;Army - Small Drill Yard;;Army - Small Drill Yard;;;;;;;;;
ca_polish_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;Army - Medium Drill Yard;;Army - Medium Drill Yard;;;;;;;;;
ca_polish_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;Army - Large Drill Yard;;Army - Large Drill Yard;;;;;;;;;
ca_polish_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;Army - Massive Drill Yard;;Army - Massive Drill Yard;;;;;;;;;
ca_polish_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;Econ - Sparse Feudal Estates;;Econ - Sparse Feudal Estates;;;;;;;;;
ca_polish_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;Econ - Meager Feudal Estates;;Econ - Meager Feudal Estates;;;;;;;;;
ca_polish_econ_feudal_3;Econ - Medium Feudal Estates;Fief;Econ - Medium Feudal Estates;;Econ - Medium Feudal Estates;;;;;;;;;
ca_polish_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;Econ - Considerable Feudal Estates;;Econ - Considerable Feudal Estates;;;;;;;;;
ca_polish_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;Econ - Extensive Feudal Estates;;Econ - Extensive Feudal Estates;;;;;;;;;
ca_polish_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;Econ - Peasant Farmland;;Econ - Peasant Farmland;;;;;;;;;
ca_polish_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;Econ - Growing Peasant Farmland;;Econ - Growing Peasant Farmland;;;;;;;;;
ca_polish_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;Econ - Flourishing Peasant Farmland;;Econ - Flourishing Peasant Farmland;;;;;;;;;
ca_polish_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;Econ - Rich Peasant Farmland;;Econ - Rich Peasant Farmland;;;;;;;;;
ca_polish_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;Econ - Abundant Peasant Farmland;;Econ - Abundant Peasant Farmland;;;;;;;;;
ca_polish_econ_town_1;Econ - Tiny Castle Town;Hameau;Econ - Tiny Castle Town;;Econ - Tiny Castle Town;;;;;;;;;
ca_polish_econ_town_2;Econ - Small Castle Town;Petit Village;Econ - Small Castle Town;;Econ - Small Castle Town;;;;;;;;;
ca_polish_econ_town_3;Econ - Medium Castle Town;Village;Econ - Medium Castle Town;;Econ - Medium Castle Town;;;;;;;;;
ca_polish_econ_town_4;Econ - Large Castle Town;Bourgade;Econ - Large Castle Town;;Econ - Large Castle Town;;;;;;;;;
ca_polish_econ_town_5;Econ - Bustling Castle Town;Bourg;Econ - Bustling Castle Town;;Econ - Bustling Castle Town;;;;;;;;;
ca_polish_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;Econ - Small Trading Post;;Econ - Small Trading Post;;;;;;;;;
ca_polish_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;Econ - Large Trading Post;;Econ - Large Trading Post;;;;;;;;;
ca_polish_econ_trade_3;Econ - Trade Caravans;Caravanes;Econ - Trade Caravans;;Econ - Trade Caravans;;;;;;;;;
ca_polish_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;Econ - Merchant Guilds;;Econ - Merchant Guilds;;;;;;;;;
ca_polish_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;Econ - Massive Trade Marketplace;;Econ - Massive Trade Marketplace;;;;;;;;;
ca_polish_fort_def_1;Fortifications - Moat;Fortifications-Motte;Fortifications - Moat;;Fortifications - Moat;;;;;;;;;
ca_polish_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;Fortifications - Firing Slits;;Fortifications - Firing Slits;;;;;;;;;
ca_polish_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;Fortifications - Reinforced Walls;;Fortifications - Reinforced Walls;;;;;;;;;
ca_polish_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;Fortifications - Rounded Enflilade Towers;;Fortifications - Rounded Enflilade Towers;;;;;;;;;
ca_polish_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;Fortifications - Secondary Inner Wall;;Fortifications - Secondary Inner Wall;;;;;;;;;
ca_polish_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;Fortifications - Sentry Towers;;Fortifications - Sentry Towers;;;;;;;;;
ca_polish_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;Fortifications - Mounted Patrols;;Fortifications - Mounted Patrols;;;;;;;;;
ca_polish_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;Fortifications - Sally Ports;;Fortifications - Sally Ports;;;;;;;;;
ca_polish_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;Fortifications - Raiding Parties;;Fortifications - Raiding Parties;;;;;;;;;
ca_polish_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;Fortifications - Large Raiding Parties;;Fortifications - Large Raiding Parties;;;;;;;;;
ca_russian_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement;Army - Small Barracks;;Army - Small Barracks;;;;;;;;;
ca_russian_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;Army - Medium Barracks;;Army - Medium Barracks;;;;;;;;;
ca_russian_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;Army - Large Barracks;;Army - Large Barracks;;;;;;;;;
ca_russian_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;Army - Huge Barracks;;Army - Huge Barracks;;;;;;;;;
ca_russian_army_barracks_5;Army - Royal Barracks;Armée-Caserne;Army - Royal Barracks;;Army - Royal Barracks;;;;;;;;;
ca_russian_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d'Entrainement de la Milice;Army - Basic Drill Yard;;Army - Basic Drill Yard;;;;;;;;;
ca_russian_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d'Entrainement de la Milice;Army - Small Drill Yard;;Army - Small Drill Yard;;;;;;;;;
ca_russian_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d'entrainement de L'Ost;Army - Medium Drill Yard;;Army - Medium Drill Yard;;;;;;;;;
ca_russian_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d'Entrainement de L'ost;Army - Large Drill Yard;;Army - Large Drill Yard;;;;;;;;;
ca_russian_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d'Entrainement de L'Ost;Army - Massive Drill Yard;;Army - Massive Drill Yard;;;;;;;;;
ca_russian_econ_feudal_1;Econ - Sparse Feudal Estates;Petit fief;Econ - Sparse Feudal Estates;;Econ - Sparse Feudal Estates;;;;;;;;;
ca_russian_econ_feudal_2;Econ - Meager Feudal Estates;Modeste Fief;Econ - Meager Feudal Estates;;Econ - Meager Feudal Estates;;;;;;;;;
ca_russian_econ_feudal_3;Econ - Medium Feudal Estates;Fief;Econ - Medium Feudal Estates;;Econ - Medium Feudal Estates;;;;;;;;;
ca_russian_econ_feudal_4;Econ - Considerable Feudal Estates;Grand Fief;Econ - Considerable Feudal Estates;;Econ - Considerable Feudal Estates;;;;;;;;;
ca_russian_econ_feudal_5;Econ - Extensive Feudal Estates;Immense Fief;Econ - Extensive Feudal Estates;;Econ - Extensive Feudal Estates;;;;;;;;;
ca_russian_econ_peasant_1;Econ - Peasant Farmland;Petites cultures;Econ - Peasant Farmland;;Econ - Peasant Farmland;;;;;;;;;
ca_russian_econ_peasant_2;Econ - Growing Peasant Farmland;Cultures;Econ - Growing Peasant Farmland;;Econ - Growing Peasant Farmland;;;;;;;;;
ca_russian_econ_peasant_3;Econ - Flourishing Peasant Farmland;Cultures florissantes;Econ - Flourishing Peasant Farmland;;Econ - Flourishing Peasant Farmland;;;;;;;;;
ca_russian_econ_peasant_4;Econ - Rich Peasant Farmland;Champs;Econ - Rich Peasant Farmland;;Econ - Rich Peasant Farmland;;;;;;;;;
ca_russian_econ_peasant_5;Econ - Abundant Peasant Farmland;Champs Florissants;Econ - Abundant Peasant Farmland;;Econ - Abundant Peasant Farmland;;;;;;;;;
ca_russian_econ_town_1;Econ - Tiny Castle Town;Hameau;Econ - Tiny Castle Town;;Econ - Tiny Castle Town;;;;;;;;;
ca_russian_econ_town_2;Econ - Small Castle Town;Petit Village;Econ - Small Castle Town;;Econ - Small Castle Town;;;;;;;;;
ca_russian_econ_town_3;Econ - Medium Castle Town;Village;Econ - Medium Castle Town;;Econ - Medium Castle Town;;;;;;;;;
ca_russian_econ_town_4;Econ - Large Castle Town;Bourgade;Econ - Large Castle Town;;Econ - Large Castle Town;;;;;;;;;
ca_russian_econ_town_5;Econ - Bustling Castle Town;Bourg;Econ - Bustling Castle Town;;Econ - Bustling Castle Town;;;;;;;;;
ca_russian_econ_trade_1;Econ - Small Trading Post;Petit poste de Commerce;Econ - Small Trading Post;;Econ - Small Trading Post;;;;;;;;;
ca_russian_econ_trade_2;Econ - Large Trading Post;Grand Poste de Commerce;Econ - Large Trading Post;;Econ - Large Trading Post;;;;;;;;;
ca_russian_econ_trade_3;Econ - Trade Caravans;Caravanes;Econ - Trade Caravans;;Econ - Trade Caravans;;;;;;;;;
ca_russian_econ_trade_4;Econ - Merchant Guilds;Guildes des Marchants;Econ - Merchant Guilds;;Econ - Merchant Guilds;;;;;;;;;
ca_russian_econ_trade_5;Econ - Massive Trade Marketplace;Grande Place du Marché;Econ - Massive Trade Marketplace;;Econ - Massive Trade Marketplace;;;;;;;;;
ca_russian_fort_def_1;Fortifications - Moat;Fortifications-Motte;Fortifications - Moat;;Fortifications - Moat;;;;;;;;;
ca_russian_fort_def_2;Fortifications - Firing Slits;Fortifications-Meurtrières;Fortifications - Firing Slits;;Fortifications - Firing Slits;;;;;;;;;
ca_russian_fort_def_3;Fortifications - Reinforced Walls;Fortifications-Enceintes Fortifiés;Fortifications - Reinforced Walls;;Fortifications - Reinforced Walls;;;;;;;;;
ca_russian_fort_def_4;Fortifications - Rounded Enflilade Towers;Fortifications-Tours Rondes;Fortifications - Rounded Enflilade Towers;;Fortifications - Rounded Enflilade Towers;;;;;;;;;
ca_russian_fort_def_5;Fortifications - Secondary Inner Wall;Fortifications-Enceinte Intérieure;Fortifications - Secondary Inner Wall;;Fortifications - Secondary Inner Wall;;;;;;;;;
ca_russian_fort_mob_1;Fortifications - Sentry Towers;Fortifications-Tours de Guet;Fortifications - Sentry Towers;;Fortifications - Sentry Towers;;;;;;;;;
ca_russian_fort_mob_2;Fortifications - Mounted Patrols;Fortifications-Patrouilles Equestres;Fortifications - Mounted Patrols;;Fortifications - Mounted Patrols;;;;;;;;;
ca_russian_fort_mob_3;Fortifications - Sally Ports;Fortifications-Poternes;Fortifications - Sally Ports;;Fortifications - Sally Ports;;;;;;;;;
ca_russian_fort_mob_4;Fortifications - Raiding Parties;Fortifications-Pilleurs;Fortifications - Raiding Parties;;Fortifications - Raiding Parties;;;;;;;;;
ca_russian_fort_mob_5;Fortifications - Large Raiding Parties;Fortifications-Pilleurs;Fortifications - Large Raiding Parties;;Fortifications - Large Raiding Parties;;;;;;;;;
ca_scottish_army_barracks_1;Army - Small Barracks;Armée-Petit Baraquement;Army - Small Barracks;;Army - Small Barracks;;;;;;;;;
ca_scottish_army_barracks_2;Army - Medium Barracks;Armée-Grand Baraquement;Army - Medium Barracks;;Army - Medium Barracks;;;;;;;;;
ca_scottish_army_barracks_3;Army - Large Barracks;Armée-Petite Garnison;Army - Large Barracks;;Army - Large Barracks;;;;;;;;;
ca_scottish_army_barracks_4;Army - Huge Barracks;Armée-Grande Garnison;Army - Huge Barracks;;Army - Huge Barracks;;;;;;;;;
ca_scottish_army_barracks_5;Army - Royal Barracks;Armée-Caserne;Army - Royal Barracks;;Army - Royal Barracks;;;;;;;;;
ca_scottish_army_drilling_1;Army - Basic Drill Yard;Armée-Petit Terrain d’Entraînement de la Milice;Army - Basic Drill Yard;;Army - Basic Drill Yard;;;;;;;;;
ca_scottish_army_drilling_2;Army - Small Drill Yard;Armée-Terrain d’Entraînement de la Milice;Army - Small Drill Yard;;Army - Small Drill Yard;;;;;;;;;
ca_scottish_army_drilling_3;Army - Medium Drill Yard;Armée-Terrain d’Entraînement de L'Ost;Army - Medium Drill Yard;;Army - Medium Drill Yard;;;;;;;;;
ca_scottish_army_drilling_4;Army - Large Drill Yard;Armée-Grand Terrain d’Entraînement de L'Ost;Army - Large Drill Yard;;Army - Large Drill Yard;;;;;;;;;
ca_scottish_army_drilling_5;Army - Massive Drill Yard;Armée-Camp d’Entraînement de L'Ost;Army - Massive Drill Yard;;Army - Massive Drill Yard;;;;;;;;;
