#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x;;
EVTNAME1000094001;Help in fighting the local bandits;;;;;;;;;;;;;x
EVTDESC1000094001;You find yourself touring an impoverished province, when word reaches you of a band of ruffians terrorizing local farmers. You remember Zarathustra preaching not only to live righteously but to actively fight evil whenever one can.;;;;;;;;;;;;;x
EVTOPTA1000094001;Hunt them down yourself;;;;;;;;;;;;;x
EVTOPTB1000094001;Send a squad of your guards;;;;;;;;;;;;;x
EVTOPTC1000094001;Let the locals handle it themselves;;;;;;;;;;;;;x
EVTNAME1000094002;Rebuild a local mosque?;;;;;;;;;;;;;x
EVTDESC1000094002;A petition came today from your Muslim vassals to help them rebuild their mosque destroyed in a recent fire. Will you choose the path of tolerance chosen by many of the famous Zoroastrian Shahs of old, or will you ignore those not following the teachings of Zarathustra?;;;;;;;;;;;;;x
EVTOPTA1000094002;Help them;;;;;;;;;;;;;x
EVTOPTB1000094002;Ignore their plight;;;;;;;;;;;;;x
EVTNAME1000094003;Sedreh Pushi ritual;;;;;;;;;;;;;x
EVTDESC1000094003;Today I partake in Sedreh Pushi, an ancient initiation ritual. Form this day on I will be a proud member of the Zoroastrian flock;;;;;;;;;;;;;x
EVTOPTA1000094003;Ask my father for advice;;;;;;;;;;;;;x
EVTNAME1000094004;Sedreh Pushi ritual;;;;;;;;;;;;;x
EVTDESC1000094004;Today your child partakes in a Sedreh Pushi, an initiation ceremony. [From.GetSheHe] will don a shirt (sudreh), girdle (kusti) and a covering for the head and begin a new life as a member of the Zoroastrian flock. You can use this opportunity to teach [From.GetHerHim] something about your faith.;;;;;;;;;;;;;x
EVTOPTA1000094004;Talk to [From.GetHerHim] about Asha, righteousness;;;;;;;;;;;;;x
EVTOPTB1000094004;Talk to [From.GetHerHim] about Khshatr, divine power;;;;;;;;;;;;;x
EVTOPTC1000094004;Talk to [From.GetHerHim] about Armaiti, devotion;;;;;;;;;;;;;x
EVTOPTD1000094004;Talk to [From.GetHerHim] about Vohu Manah, holy spirit;;;;;;;;;;;;;x
EVTOPTE1000094004;I have nothing to teach [From.GetHerHim];;;;;;;;;;;;;x
EVTOPTA1000182067;Our Empire will never fall again and the world will bathe in our splendor.;;;;;;;;;;;;;x
EVTNAME1000182067;New Persepolis;;;;;;;;;;;;;x
EVTDESC1000182067;The task is complete. New Persepolis has been erected.;;;;;;;;;;;;;x
EVTNAME1000182068;Persepolis is restored!;;;;;;;;;;;;;x
EVTDESC1000182068;The splendor of Persepolis has finally been restored many centuries after the destruction of the original in around 330 BCE by Alexander the Great. In a new location, New Persepolis seeks to be the beacon of renewed hope at the heart of new a Persian Empire.;;;;;;;;;;;;;x
EVTOPTA1000182068;Worrisome...;Inquiétant...;Beunruhigend ...;;Inquietante...;;;;;;;;;x
EVTDESC1000094008;[From.GetTitledFirstName] and [From.Spouse.GetTitledFirstName] have gotten married. We can collect a Royal Aid Duty to pay for the ceremonies.;;;;;;;;;;;;;x
EVTOPTA1000094008;Yes, it is everyone's concern;;;;;;;;;;;;;x
EVTOPTB1000094008;No, people respect wealth!;;;;;;;;;;;;;x
zoroastrian_not_married;Marriage is a duty!;;;;;;;;;;;;;x
EVTNAME1000182065;Preparations to rebuild Persepolis;;;;;;;;;;;;;x
EVTDESC1000182065;You have decided to rebuild the capital of the ancient Persian empire, albeit in a slightly new location. You comission quarries to deliver large amounts of marble and gather masons from around the realm to build it. How ambitious should this project be?;;;;;;;;;;;;;x
EVTOPTC1000182065;Make it even greater than it was!;;;;;;;;;;;;;x
rebuild_persepolis;Rebuild Persepolis;;;;;;;;;;;;;x
rebuild_persepolis_desc;Now that you consolidated your power over the heartland of the Persian empire, you can rebuild the ancient Achaemenid capital.;;;;;;;;;;;;;x
EVTNAME1000182066;Persepolis rebuilt!;;;;;;;;;;;;;x
EVTDESC1000182066;The new city is almost complete. What do you want to work on as a great project to complete the city? You can rebuild the ancient library to further our scholars' work, you can reconstruct the irrigation system to allow you to support more troops, or you can rebuild the Gate of all nations to dazzle the emmisaries from the poeples you subjugated.;;;;;;;;;;;;;x
EVTOPTA1000182066;Rebuild the library.;;;;;;;;;;;;;x
EVTOPTB1000182066;Reconstruct the irrigation system.;;;;;;;;;;;;;x
EVTOPTC1000182066;Rebuild the Gate of all nations.;;;;;;;;;;;;;x
rebuilding_persepolis_local;Rebuilding of the city is in progress, construct buildings in your capital.;;;;;;;;;;;;;x
1000182050.desc;I have faced my foeman on the field and displayed my courage.;I have faced my foeman on the field and displayed my courage.;I have faced my foeman on the field and displayed my courage.;;I have faced my foeman on the field and displayed my courage.;;;;;;;;;x;;
EVTOPTA1007050;I will see [Root.PlotTarget.GetHerHim] disgraced!;[Root.PlotTarget.GetSheHe] tombera en disgrâce !;I will see [Root.PlotTarget.GetHerHim] disgraced!;;;;;;;;;;;x;
EVTOPTB1007050;Wait for a better opportunity;Attendons une meilleure opportunité;Wait for a better opportunity;;;;;;;;;;;x;
EVTDESC1007051;Word has reached me that [Root.Liege.GetTitledFirstName] has publicly accused me of treason based on evidence found in some documents that were slipped under [Root.Liege.GetHerHis] bedroom door.;[Root.Liege.GetTitledFirstName] m'a publiquement accusé de trahison. Ces horribles accusations seraient fondées sur des preuves  qui ont été glissées sous sa porte la nuit précédente.;Word has reached me that [Root.Liege.GetTitledFirstName] has publicly accused me of treason based on evidence found in some documents that were slipped under [Root.Liege.GetHerHis] bedroom door.;;;;;;;;;;;x;
EVTOPTA1007051;This must be a scheme to see me arrested!;Ce doit être un complot visant à me faire arrêté !;This must be a scheme to see me arrested!;;;;;;;;;;;x;
EVTDESC1007052;[From.Liege.GetTitledFirstName] was completely fooled by the fabricated evidence of [From.GetTitledFirstName]'s treason. It can only be a matter of time before [From.GetSheHe] is arrested.;[From.Liege.GetTitledFirstName] a été complètement dupé par les preuves que nous avons fabriquées, il est maintenant persuadé que [From.GetTitledFirstName] est un traître. Ce n'est qu'une question de temps avant que [From.GetSheHe] soit arrêté.;[From.Liege.GetTitledFirstName] was completely fooled by the fabricated evidence of [From.GetTitledFirstName]'s treason. It can only be a matter of time before [From.GetSheHe] is arrested.;;;;;;;;;;;x;
EVTOPTA1007052;Excellent!;Excellent !;Excellent!;;;;;;;;;;;x;
EVTDESC1007053;As I rose from bed, I found a small bundle of documents that had been slipped beneath my bedroom door. The documents contained evidence of [From.GetTitledFirstName]'s plans to depose me and seize the throne.;Comme je me levais du lit, j'ai trouvé un petit paquet de documents qui avaient été glissé sous la porte de ma chambre. Ces derniers contenaient des preuves que [From.GetTitledFirstName] a l 'intention de me déposer et de s'emparer du trone.;As I rose from bed, I found a small bundle of documents that had been slipped beneath my bedroom door. The documents contained evidence of [From.GetTitledFirstName]'s plans to depose me and seize the throne.;;;;;;;;;;;x;
EVTOPTA1007053;I must have [From.GetHerHim] arrested!;Je dois [From.GetHerHim] faire arrêter !;I must have [From.GetHerHim] arrested!;;;;;;;;;;;x;
EVTDESC1007054;Someone tried to have me arrested for treason by slipping fabricated 'evidence' under [Root.Liege.GetTitledFirstName]'s bedroom door, but fortunately [Root.Liege.GetSheHe] did not believe in the lies presented to [Root.Liege.GetHerHim].;Quelqu'un a essayé de me faire arrêter pour trahison en glissant des «preuves» fabriqué sous la porte de la chambre de [Root.Liege.GetTitledFirstName], mais heureusement [Root.Liege.GetSheHe] n'a pas cru ce qui c'est présenté à [Root.Liege.GetHerHim ].;Someone tried to have me arrested for treason by slipping fabricated 'evidence' under [Root.Liege.GetTitledFirstName]'s bedroom door, but fortunately [Root.Liege.GetSheHe] did not believe in the lies presented to [Root.Liege.GetHerHim].;;;;;;;;;;;x;
EVTOPTA1007054;I wonder who sent it...;Je me demande qui a envoyé ça ...;I wonder who sent it...;;;;;;;;;;;x;
EVTDESC1007055;[From.Liege.GetTitledFirstName] refused to believe the fabricated evidence of [From.GetTitledFirstName]'s treason. Although the scheme has failed, at least there is no evidence of my involvement.;[From.Liege.GetTitledFirstName] a refusé de croire les preuves fabriquées démontrant la traitrise de [From.GetTitledFirstName]. Bien que le plan ait échoué, il n'existe aucune preuve de mon implication.;[From.Liege.GetTitledFirstName] refused to believe the fabricated evidence of [From.GetTitledFirstName]'s treason. Although the scheme has failed, at least there is no evidence of my involvement.;;;;;;;;;;;x;
EVTOPTA1007055;It could have been worse...;Cela aurait pu être pire ...;It could have been worse...;;;;;;;;;;;x;
EVTDESC1007056;As I rose from bed, I found a small bundle of documents that had been slipped beneath my bedroom door. The documents contained evidence of [From.GetTitledFirstName]'s plans to depose me and seize the throne.;Comme je me levais du lit, j'ai trouvé un petit paquet de documents qui avaient été glissé sous la porte de ma chambre. Ces derniers contenaient des preuves que [From.GetTitledFirstName] a l'intention de me déposer et de s'emparer du trone.;As I rose from bed, I found a small bundle of documents that had been slipped beneath my bedroom door. The documents contained evidence of [From.GetTitledFirstName]'s plans to depose me and seize the throne.;;;;;;;;;;;x;
EVTOPTA1007056;Nothing but lies and slander;Rien que des mensonges et des calomnies;Nothing but lies and slander;;;;;;;;;;;x;
EVTDESC1007057;[From.GetTitledFirstName] tried to have me arrested for treason by slipping fabricated 'evidence' under [Root.Liege.GetTitledFirstName]'s bedroom door, but fortunately [Root.Liege.GetSheHe] caught [From.GetHerHis] agent in the act and now it is [From.GetTitledFirstName] that stands accused of treason.;[From.GetTitledFirstName] a essayé de me faire arrêter pour trahison en glissant des «preuves» fabriquées sous la porte de la chambre de [Root.Liege.GetTitledFirstName], mais heureusement [Root.Liege.GetSheHe] à pris son agent sur le fait et maintenant [From.GetTitledFirstName] est accusé de trahison.;[From.GetTitledFirstName] tried to have me arrested for treason by slipping fabricated 'evidence' under [Root.Liege.GetTitledFirstName]'s bedroom door, but fortunately [Root.Liege.GetSheHe] caught [From.GetHerHis] agent in the act and now it is [From.GetTitledFirstName] that stands accused of treason.;;;;;;;;;;;x;
EVTOPTA1007057;The bastard!;Le vaurien !;The bastard!;;;;;;;;;;;x;
EVTDESC1007058;My agent was caught in the act of slipping the fabricated evidence under [From.Liege.GetTitledFirstName]'s bedroom door. Even worse, my involvement was revealed during questioning and now I am the one that stands accused of treason.;Mon agent a été surpris en train de glisser les éléments de preuve fabriquée sous la porte de la chambre de [From.Liege.GetTitledFirstName]. Pire encore, mon implication a été révélée lors de l'interrogatoire et maintenant je suis accusé de trahison.;My agent was caught in the act of slipping the fabricated evidence under [From.Liege.GetTitledFirstName]'s bedroom door. Even worse, my involvement was revealed during questioning and now I am the one that stands accused of treason.;;;;;;;;;;;x;
EVTOPTA1007058;This is bad!;Malédiction !;This is bad!;;;;;;;;;;;x;
EVTDESC1007059;As I was getting ready to sleep, I heard a scuffle from outside my bedroom door. Rushing outside, I found that my guards had seized a cloaked man as he was attempting to slip some documents into the room. Under questioning, he revealed that he was working for [FromFrom.GetTitledFirstName] and that the documents were fabricated evidence intended to turn me against my vassal [From.GetTitledFirstName].;Comme je m'apprêtais à dormir, j'ai entendu une bagarre derrière la porte de ma chambre. Me précipitant à l'extérieur l'arme a la main, j'ai constaté que mes gardes avaient saisi un homme masqué alors qu'il tentait de glisser des documents dans ma chambre. En réponse aux questions, il a révélé qu'il travaillait pour [FromFrom.GetTitledFirstName] et que les documents ont été fabriqués dans l'intention de semer la discorde entre mon vassal [From.GetTitledFirstName] et moi.;As I was getting ready to sleep, I heard a scuffle from outside my bedroom door. Rushing outside, I found that my guards had seized a cloaked man as he was attempting to slip some documents into the room. Under questioning, he revealed that he was working for [FromFrom.GetTitledFirstName] and that the documents were fabricated evidence intended to turn me against my vassal [From.GetTitledFirstName].;;;;;;;;;;;x;
EVTOPTA1007059;[FromFrom.GetTitledFirstName] is the true traitor!;[FromFrom.GetTitledFirstName] est le vrai traître !;[FromFrom.GetTitledFirstName] is the true traitor!;;;;;;;;;;;x;
EVTDESC1007060;My co-conspirators have fabricated evidence of [Root.PlotTarget.GetTitledFirstName]'s blasphemous conduct and sheltering of heretics. The letter will be sent to [Root.PlotTarget.RelHead.GetTitledFirstName] who will be forced to excommunicate [Root.PlotTarget.GetHerHim].;Mes co-conspirateurs ont fabriqué des preuves démontrant la conduite blasphématoire de [Root.PlotTarget.GetTitledFirstName]qui abriterait des hérétiques. La lettre sera envoyée à [Root.PlotTarget.RelHead.GetTitledFirstName] qui sera forcé de l'excommunier.;My co-conspirators have fabricated evidence of [Root.PlotTarget.GetTitledFirstName]'s blasphemous conduct and sheltering of heretics. The letter will be sent to [Root.PlotTarget.RelHead.GetTitledFirstName] who will be forced to excommunicate [Root.PlotTarget.GetHerHim].;;;;;;;;;;;x;
EVTOPTA1007060;God will be my judge!;Dieu sera le seul juge !;God will be my judge!;;;;;;;;;;;x;
EVTOPTB1007060;Wait for a better opportunity;Attendons une meilleure opportunité;Wait for a better opportunity;;;;;;;;;;;x;
EVTDESC1007061;Word has reached me that [Root.RelHead.GetTitledFirstName] has had me excommunicated based on fabricated 'evidence' of blasphemy and heresy sent to [Root.RelHead.GetHerHim] in an anonymous letter.;[Root.RelHead.GetTitledFirstName] m'a excommunié en se basant sur une lettre anonyme contenant des «preuves» fabriquées, prouvant ma soi-disant hérésie.;Word has reached me that [Root.RelHead.GetTitledFirstName] has had me excommunicated based on fabricated 'evidence' of blasphemy and heresy sent to [Root.RelHead.GetHerHim] in an anonymous letter.;;;;;;;;;;;x;
EVTOPTA1007061;God preserve me from these lies!;Dieu, protège-moi de ces menteurs par pitié !;God preserve me from these lies!;;;;;;;;;;;x;
EVTDESC1007062;[From.RelHead.GetTitledFirstName] was completely fooled by the fabricated evidence of [From.GetTitledFirstName]'s heresy. [From.GetTitledFirstName] has been excommunicated and interdict has been placed on [From.GetHerHis] lands.;[From.RelHead.GetTitledFirstName] a été complètement dupé par les preuves fabriquées prouvant l'hérésie de [From.GetTitledFirstName]. [From.GetTitledFirstName] a été excommunié et un interdit a été prononcé sur ses terres.;[From.RelHead.GetTitledFirstName] was completely fooled by the fabricated evidence of [From.GetTitledFirstName]'s heresy. [From.GetTitledFirstName] has been excommunicated and interdict has been placed on [From.GetHerHis] lands.;;;;;;;;;;;x;
EVTOPTA1007062;It was the will of God!;C'est la volonté de Dieu !;It was the will of God!;;;;;;;;;;;x;
EVTDESC1007064;Word has reached me that [Root.RelHead.GetTitledFirstName] has received fabricated 'evidence' of blasphemy and heresy sent to [Root.RelHead.GetHerHim] in an anonymous letter. Fortunately, [Root.RelHead.GetSheHe] dismissed it as the slanderous lie it is.;[Root.RelHead.GetTitledFirstName] a recu une lettre anonyme contenant des «preuves» fabriquées, prouvant ma soi-disant hérésie. Heureusement, [Root.RelHead.GetSheHe] a rejeté ces accusations diffamatoires;Word has reached me that [Root.RelHead.GetTitledFirstName] has received fabricated 'evidence' of blasphemy and heresy sent to [Root.RelHead.GetHerHim] in an anonymous letter. Fortunately, [Root.RelHead.GetSheHe] dismissed it as the slanderous lie it is.;;;;;;;;;;;x;
EVTOPTA1007064;God looks after the faithful;Dieu garde ses fidèles;God looks after the faithful;;;;;;;;;;;x;
EVTDESC1007065;[From.RelHead.GetTitledFirstName] refused to believe the fabricated evidence of [From.GetTitledFirstName]'s heresy. Although the scheme has failed, at least there is no evidence of my involvement.;[From.RelHead.GetTitledFirstName] a refusé de croire les preuves fabriquées démontrant l'hérésie de [From.GetTitledFirstName]. Bien que le plan n'ai pas fonctionné, il n'existe aucune preuve de mon implication.;[From.RelHead.GetTitledFirstName] refused to believe the fabricated evidence of [From.GetTitledFirstName]'s heresy. Although the scheme has failed, at least there is no evidence of my involvement.;;;;;;;;;;;x;
EVTOPTA1007065;Ok;Cela aurait pu être pire ...;Ok;;;;;;;;;;;x;
EVTDESC1007067;Word has reached me that [Root.RelHead.GetTitledFirstName] has received fabricated 'evidence' of blasphemy and heresy sent to [Root.RelHead.GetHerHim] in an anonymous letter. However, [Root.RelHead.GetSheHe] not only refused to believe it, but had the messenger questioned until he revealed the sender of the letter.;[Root.RelHead.GetTitledFirstName] a recu une lettre anonyme contenant des «preuves» fabriquées, prouvant ma soi-disant hérésie. Heureusement, [Root.RelHead.GetSheHe]a rejeté ces accusations diffamatoires et a interrogé le messager jusqu’à ce qu'il révèle son employeur.;Word has reached me that [Root.RelHead.GetTitledFirstName] has received fabricated 'evidence' of blasphemy and heresy sent to [Root.RelHead.GetHerHim] in an anonymous letter. However, [Root.RelHead.GetSheHe] not only refused to believe it, but had the messenger questioned until he revealed the sender of the letter.;;;;;;;;;;;x;
EVTOPTA1007067;It was sent by [From.GetTitledFirstName]!;La lettre a été envoyé par [From.GetTitledFirstName]!;It was sent by [From.GetTitledFirstName]!;;;;;;;;;;;x;
EVTDESC1007068;[From.RelHead.GetTitledFirstName] refused to believe the fabricated evidence of [From.GetTitledFirstName]'s heresy. What's worse, [From.RelHead.GetSheHe] had the messenger questioned and found out that I sent it! I have been censured for my 'unseemly scheming' and [From.GetTitledFirstName] knows that I tried to have [From.GetHerHim] excommunicated.;"[From.RelHead.GetTitledFirstName] a refusé de croire les preuves fabriquées démontrant l 'hérésie de [From.GetTitledFirstName]. Malheureusement le messager a révélé mon nom, j'ai été censuré pour ""propos blasphématoires"" et maintenant [From.GetTitledFirstName] sait que j'ai essayé de [From.GetHerHim] faire excommunier.";[From.RelHead.GetTitledFirstName] refused to believe the fabricated evidence of [From.GetTitledFirstName]'s heresy. What's worse, [From.RelHead.GetSheHe] had the messenger questioned and found out that I sent it! I have been censured for my 'unseemly scheming' and [From.GetTitledFirstName] knows that I tried to have [From.GetHerHim] excommunicated.;;;;;;;;;;;x;
EVTOPTA1007068;This will not help my reputation...;Cela ne va pas ameliorer ma réputation ...;This will not help my reputation...;;;;;;;;;;;x;
EVTDESC1007070;My co-conspirators have fabricated evidence that [Root.PlotTarget.GetTitledFirstName] is planning a revolt against me. I will circulate the evidence among my vassals so that they will support my actions against the 'traitor'.;Mes co-conspirateurs ont fabriqué des preuves que [Root.PlotTarget.GetTitledFirstName] prépare une révolte contre moi. Je vais faire circuler les éléments de preuve parmi mes vassaux pour qu'ils appuient mes actions contre ce «traître».;My co-conspirators have fabricated evidence that [Root.PlotTarget.GetTitledFirstName] is planning a revolt against me. I will circulate the evidence among my vassals so that they will support my actions against the 'traitor'.;;;;;;;;;;;x;
EVTOPTA1007070;I will see [Root.PlotTarget.GetHerHim] disgraced!;[Root.PlotTarget.GetSheHe] tombera en disgrâce !;I will see [Root.PlotTarget.GetHerHim] disgraced!;;;;;;;;;;;x;
EVTOPTB1007070;Wait for a better opportunity;Attendons une meilleure opportunité;Wait for a better opportunity;;;;;;;;;;;x;
EVTDESC1007071;Word has reached me that documents indicting me in a plan to revolt against [Root.Liege.GetTitledFirstName] have been circulating through the realm. Though the evidence is obviously a forgery, it seems almost everyone in the realm has been fooled by it, and I fear I am about to be arrested.;Des documents compromettant m'accusant de traitrise contre [Root.Liege.GetTitledFirstName] ont circulé à travers le royaume. Bien que ces preuves soient fabriquées, il semble que cela été dupé presque tout le monde dans le royaume, et je crains que le jour de mon arrestation approche.;Word has reached me that documents indicting me in a plan to revolt against [Root.Liege.GetTitledFirstName] have been circulating through the realm. Though the evidence is obviously a forgery, it seems almost everyone in the realm has been fooled by it, and I fear I am about to be arrested.;;;;;;;;;;;x;
EVTOPTA1007071;Who could have done such a thing?!;Qui aurait pu faire une chose pareille ?!;Who could have done such a thing?!;;;;;;;;;;;x;
EVTDESC1007072;My vassals were completely fooled by the fabricated evidence of [From.GetTitledFirstName]'s treason. I am now free to act against [From.GetHerHim].;Mes vassaux ont été complètement dupé par les preuves fabriquées prouvant la trahison de [From.GetTitledFirstName]. Je suis maintenant libre d'agir contre [From.GetHerHim].;My vassals were completely fooled by the fabricated evidence of [From.GetTitledFirstName]'s treason. I am now free to act against [From.GetHerHim].;;;;;;;;;;;x;
EVTOPTA1007072;Excellent!;Excellent!;Excellent!;;;;;;;;;;;x;
EVTDESC1007074;Word has reached me that documents indicting me in a plan to revolt against [Root.Liege.GetTitledFirstName] have been circulating through the realm. Fortunately most of the lords of the realm have dismissed it as the forgery it is.;Des documents compromettant m'accusant de traitrise contre [Root.Liege.GetTitledFirstName] ont circulé à travers le royaume. Heureusement, devant la grossièreté de ces soi-disant preuves, la plupart des seigneurs du royaume les ont rejetées.;Word has reached me that documents indicting me in a plan to revolt against [Root.Liege.GetTitledFirstName] have been circulating through the realm. Fortunately most of the lords of the realm have dismissed it as the forgery it is.;;;;;;;;;;;x;
EVTOPTA1007074;I wonder who was behind it...;Je me demande qui était derrière tout ça ...;I wonder who was behind it...;;;;;;;;;;;x;
EVTDESC1007075;My vassals refused to believe the fabricated evidence of [From.GetTitledFirstName]'s treason. Although the scheme has failed, at least there is no evidence of my involvement.;Mes vassaux ont refusé de croire les preuves fabriquées démontrant la traîtrise de [From.GetTitledFirstName]. Bien que le plan n'ai pas fonctionné, aucune preuve ne révèle mon implication.;My vassals refused to believe the fabricated evidence of [From.GetTitledFirstName]'s treason. Although the scheme has failed, at least there is no evidence of my involvement.;;;;;;;;;;;x;
EVTOPTA1007075;It could have been worse...;Cela aurait pu être pire ...;It could have been worse...;;;;;;;;;;;x;
EVTDESC1007077;Word has reached me that documents indicting me in a plan to revolt against [Root.Liege.GetTitledFirstName] have been circulating through the realm. One of the forger's agents was caught while handing out the forgeries on my lands, and questioning revealed him to be working for [Root.Liege.GetTitledFirstName].;Des documents compromettant m'accusant de traitrise contre [Root.Liege.GetTitledFirstName] ont circulé à travers le royaume. Un des agents du faussaire a été pris en distribuant ces tracts fallacieux sur mes terres et l'interrogatoire a révélé qu'il travaillait pour [Root.Liege.GetTitledFirstName].;Word has reached me that documents indicting me in a plan to revolt against [Root.Liege.GetTitledFirstName] have been circulating through the realm. One of the forger's agents was caught while handing out the forgeries on my lands, and questioning revealed him to be working for [Root.Liege.GetTitledFirstName].;;;;;;;;;;;x;
EVTOPTA1007077;The bastard!;Le vil pourceau !;The bastard!;;;;;;;;;;;x;
EVTDESC1007078;My vassals refused to believe the fabricated evidence of [From.GetTitledFirstName]'s treason. What's worse, one of my agents was caught and questioned while circulating the forgeries, and my involvement has been revealed to all my vassals.;Mes vassaux refusé de croire les preuves fabriquées démontrant la traîtrise de [From.GetTitledFirstName]. Pire, un de mes agents a été capturé et interrogé pendant qu'il distribuait les faux documents et mon implication a été révélé à tous mes vassaux.;My vassals refused to believe the fabricated evidence of [From.GetTitledFirstName]'s treason. What's worse, one of my agents was caught and questioned while circulating the forgeries, and my involvement has been revealed to all my vassals.;;;;;;;;;;;x;
EVTOPTA1007078;My reputation is ruined!;Ma réputation est fichue !;My reputation is ruined!;;;;;;;;;;;x;
EVTDESC110060;I am dying, but my heir will continue the battle and bring this civil war to a successful conclusion.;Je meurs, mais mon héritier continuera la lutte et pacifiera notre pays déchiré par la guerre civile.;I am dying, but my heir will continue the battle and bring this civil war to a successful conclusion.;;;;;;;;;;;x;
EVTOPTA110060;I pass the torch;Je passe le relais;I pass the torch;;;;;;;;;;;x;
EVTDESC110061;[From.GetTitledFirstName] has passed away and I have pledged my support to [From.GetHerHis] successor, [Root.Liege.GetTitledFirstName].;[From.GetTitledFirstName] est décédé et j'ai promis mon soutien à son successeur, [Root.Liege.GetTitledFirstName].;[From.GetTitledFirstName] has passed away and I have pledged my support to [From.GetHerHis] successor, [Root.Liege.GetTitledFirstName].;;;;;;;;;;;x;
EVTDESC210037;[From.GetTitledName] has taken advantage of the chaos of the civil war to declare independence.;[From.GetTitledName] a profité du chaos de la guerre civile pour déclarer son indépendance.;[From.GetTitledName] has taken advantage of the chaos of the civil war to declare independence.;;;;;;;;;;;x;
EVTOPTA210037;Traitor!;Ignoble traître !;Traitor!;;;;;;;;;;;x;
EVTDESC3084;Upholding the virtue of Charity means to bear wrongs patiently. There are some people who dislike me personally and wish me bad luck, but I forgive them.;Faire preuve de charité signifie aussi de prendre sur soi. Il y a des gens qui me détestent personnellement et souhaite ma chute, mais je leur pardonne.;Upholding the virtue of Charity means to bear wrongs patiently. There are some people who dislike me personally and wish me bad luck, but I forgive them.;;;;;;;;;;;x;
EVTDESC210021;To [Root.GetTitledFirstName] from [From.GetTitledFirstName]\n\nI am shocked and appalled to hear of the rebellion of the treacherous [FromFrom.GetTitledFirstName]. My forces are of course at your disposal, but as the just and benevolent [Root.PrimaryTitle.GetRulerTitle] that I know you to be, I am certain that you will not mind first settling the small territorial dispute that exists between us so that we may stand united on the battlefield, untroubled by such trifling matters.;Pour [Root.GetTitledFirstName] de la part de [From.GetTitledFirstName]\n\nJe suis choqué et consterné par la rébellion des perfides [FromFrom.GetTitledFirstName]. Mes forces sont bien sûr à votre disposition et dans votre infinie bonté j’espère  que vous ne me tiendrez pas rigueur du léger diffèrent territorial qui nous oppose.  Que nous pourrons ainsi être unis sur le champ de bataille sans être troublé par ces broutilles, pour le bien du royaume.;To [Root.GetTitledFirstName] from [From.GetTitledFirstName]\n\nI am shocked and appalled to hear of the rebellion of the treacherous [FromFrom.GetTitledFirstName]. My forces are of course at your disposal, but as the just and benevolent [Root.PrimaryTitle.GetRulerTitle] that I know you to be, I am certain that you will not mind first settling the small territorial dispute that exists between us so that we may stand united on the battlefield, untroubled by such trifling matters.;;;;;;;;;;;;x
EVTOPTA210021;Accept [From.GetHerHis] demands;J'accepte sa demande;Accept [From.GetHerHis] demands;;;;;;;;;;;x;
EVTOPTB210021;I will not be blackmailed;Je ne vais pas céder au chantage;I will not be blackmailed;;;;;;;;;;;x;
EVTTOOLTIP210021;A contested title will be demanded from [Root.Liege.GetTitledFirstName] in exchange for your support;Un titre contesté sera exigé de [Root.Liege.GetTitledFirstName] en échange de votre soutien;A contested title will be demanded from [Root.Liege.GetTitledFirstName] in exchange for your support;;;;;;;;;;;;x
EVTDESC210022;To [Root.GetTitledFirstName] from [From.GetTitledFirstName]\n\nI accept your outrageous demands, but know that your treacherous opportunism in my time of need will not be forgotten.;Pour [Root.GetTitledFirstName] de la part de [From.GetTitledFirstName]\n\nJ'accepte vos exigences scandaleuses, mais sachez que votre opportunisme ne sera pas oublié et qu'un jour il faudra répondre de cette traîtrise.;To [Root.GetTitledFirstName] from [From.GetTitledFirstName]\n\nI accept your outrageous demands, but know that your treacherous opportunism in my time of need will not be forgotten.;;;;;;;;;;;;x
EVTOPTA210022;Excellent!;Excellent!;Excellent!;;;;;;;;;;;x;
EVTDESC210023;To [Root.GetTitledFirstName] from [From.GetTitledFirstName]\n\nI refuse to bow to your veiled threats. You have no rights to the title you claim, and if you choose to side with the rebels you will hang with all the other traitors.;Pour [Root.GetTitledFirstName] de la part de [From.GetTitledFirstName]\n\nJe refuse de me plier à votre chantage. Vous n'avez pas droit au titre que vous revendiquez, et si vous choisissez de prendre parti pour les rebelles vous mourrez avec tous les autres traîtres.;To [Root.GetTitledFirstName] from [From.GetTitledFirstName]\n\nI refuse to bow to your veiled threats. You have no rights to the title you claim, and if you choose to side with the rebels you will hang with all the other traitors.;;;;;;;;;;;;x
EVTOPTA210023;[From.GetSheHeCap] will regret this!;[From.GetSheHeCap] va le regretter !;[From.GetSheHeCap] will regret this!;;;;;;;;;;;x;
EVTOPTB210023;Oh well, it was worth a try;Eh bien, ça valait le coup d'essayer;Oh well, it was worth a try;;;;;;;;;;;x;
EVTDESC2010030;The civil war is over and we have won. My loyal supporters are now eagerly expecting the rewards due for their military service. How should I reward them?;La guerre civile est terminée et nous avons gagné. Mes fidèles amis attendent maintenant avec impatience la récompense qui leur est due pour leur soutien militaire. Comment dois-je les récompenser ?;The civil war is over and we have won. My loyal supporters are now eagerly expecting the rewards due for their military service. How should I reward them?;;;;;;;;;;;x;
EVTOPTA2010030;They will be granted tax privileges;Il leur sera accordé des privilèges fiscaux.;They will be granted tax privileges;;;;;;;;;;;x;
